Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),SPACE1-1 LIGHTS 1:Lights Electricity Energy [J](Hourly),SPACE2-1 LIGHTS 1:Lights Electricity Energy [J](Hourly),SPACE3-1 LIGHTS 1:Lights Electricity Energy [J](Hourly),SPACE4-1 LIGHTS 1:Lights Electricity Energy [J](Hourly),SPACE5-1 LIGHTS 1:Lights Electricity Energy [J](Hourly),SPACE1-1 ELECEQ 1:Electric Equipment Electricity Energy [J](Hourly),SPACE2-1 ELECEQ 1:Electric Equipment Electricity Energy [J](Hourly),SPACE3-1 ELECEQ 1:Electric Equipment Electricity Energy [J](Hourly),SPACE4-1 ELECEQ 1:Electric Equipment Electricity Energy [J](Hourly),SPACE5-1 ELECEQ 1:Electric Equipment Electricity Energy [J](Hourly),PLENUM-1:Zone Windows Total Heat Gain Energy [J](Hourly),SPACE1-1:Zone Windows Total Heat Gain Energy [J](Hourly),SPACE2-1:Zone Windows Total Heat Gain Energy [J](Hourly),SPACE3-1:Zone Windows Total Heat Gain Energy [J](Hourly),SPACE4-1:Zone Windows Total Heat Gain Energy [J](Hourly),SPACE5-1:Zone Windows Total Heat Gain Energy [J](Hourly),WF-1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),DF-1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),WR-1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),WB-1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),DB-1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),WL-1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),WALL-1PF:Surface Outside Face Solar Radiation Heat Gain Energy [J](Hourly),WALL-1PR:Surface Outside Face Solar Radiation Heat Gain Energy [J](Hourly),WALL-1PB:Surface Outside Face Solar Radiation Heat Gain Energy [J](Hourly),WALL-1PL:Surface Outside Face Solar Radiation Heat Gain Energy [J](Hourly),TOP-1:Surface Outside Face Solar Radiation Heat Gain Energy [J](Hourly),FRONT-1:Surface Outside Face Solar Radiation Heat Gain Energy [J](Hourly),RIGHT-1:Surface Outside Face Solar Radiation Heat Gain Energy [J](Hourly),BACK-1:Surface Outside Face Solar Radiation Heat Gain Energy [J](Hourly),LEFT-1:Surface Outside Face Solar Radiation Heat Gain Energy [J](Hourly),PLENUM-1:Zone Air Temperature [C](Hourly),SPACE1-1:Zone Air Temperature [C](Hourly),SPACE2-1:Zone Air Temperature [C](Hourly),SPACE3-1:Zone Air Temperature [C](Hourly),SPACE4-1:Zone Air Temperature [C](Hourly),SPACE5-1:Zone Air Temperature [C](Hourly) 
 06/06  13:00:00,29.9625,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,5832893.209358484,2055822.3672994915,5615488.476592103,2204072.6583252987,0.0,1591835.9716033658,1397748.5534046392,1039989.5739228984,1794785.0302816723,1237820.175377806,1048384.2668530608,8782294.666633893,1632124.396207423,2839625.6703971936,1663778.6550931733,915942673.5070298,15102353.14957144,4896373.188622267,8123191.466955905,4991335.965279518,26.043180228327515,24.056876082002905,25.006724889203845,24.30660950605558,23.75713961706171,22.382486284998485 
 06/06  14:00:00,30.9125,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,6000812.966133608,2018957.841911736,5602663.401237441,3426043.589276174,0.0,1492361.8817307071,1518457.872301885,947803.9583653234,1708541.3460006483,1178339.9754648332,1691844.5543517673,9478138.800372858,1347156.0213703427,2703174.9113023328,3198178.4456198276,833274497.5456051,15606248.606648525,4041468.0641110265,7732852.820037,9594535.33685948,27.27661661911287,24.510795516567953,24.87232779538615,24.633898524381763,24.544424398111804,22.660010786522726 
 06/06  15:00:00,31.475,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,6553735.751266667,1981276.9296000996,5422607.129723265,5455137.485493346,0.0,1353558.0285945989,2075806.794261245,876552.9371477078,1580102.0051215256,1089758.4435431776,3107919.7952653794,9657794.751848934,1245883.7683744337,2499964.1404881733,4874805.602671046,755106091.3050054,15381202.048825394,3737651.3051233008,7151536.762544037,14624416.808013132,28.17291563764252,24.886420384674025,24.866160660476588,24.863943734416246,25.626315838673214,22.8929562056163 
 06/06  16:00:00,32.0125,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,6958649.9588177055,1925682.3381958464,5219236.841998183,6957463.02530182,0.0,1185072.7036780147,2547365.420008187,800989.3524541291,1443888.701134417,995815.3957768095,4347764.062962454,8397835.76222166,1138481.876645843,2284453.7656380404,5899955.658277618,590596666.3021258,14559097.644198403,3415445.6299375286,6535035.772194065,17699866.974832848,28.804953229524298,25.220537790719156,24.910374207378577,25.043616632378914,26.696227858534915,23.091530377868025 
 06/06  17:00:00,30.825,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,5827884.743346304,1528586.5156601295,4120236.184026231,7681053.279214532,0.0,900284.3063861746,2273440.9820006886,620860.3676666014,1119182.5048726893,771873.3224802243,5089563.330604174,6576825.191149799,882456.519990482,1770718.6749809016,6513389.80421971,429267722.99284196,12129514.70588773,2647369.5599714452,5065416.5374453645,19540169.41265912,29.14539069258481,25.308312971562298,24.838359900113893,25.023884019178713,27.536753894466568,23.243619236386095 
 06/06  18:00:00,29.3125,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,3472364.1337052146,1075870.1037861453,2882974.5821566787,6113838.251014508,0.0,556017.8777664874,1080540.3094529768,418635.7457936007,754646.0154437276,520461.2515840506,4182545.7378039337,3551030.394251488,595025.6492696948,1193965.9409687957,5230265.951318285,230477237.99144766,7118722.035659933,1785076.9478090839,3415525.5196566368,15690797.853954852,29.17211452034403,25.001173195112834,24.592360493280427,24.77727577988434,27.610770079725697,23.313038348527726 
 06/06  19:00:00,27.525,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,1555893.976083723,527458.2449667088,1390162.4605306648,3618617.010046447,0.0,230028.96448097925,270945.8665056865,165881.77041404953,299023.71772006294,206229.48401362737,2551485.9488926632,1058289.048732259,235775.15569176956,473101.46372361656,3160451.1800151956,71786849.8022977,2274559.466518749,707325.4670753086,1353380.4167175586,9481353.540045584,28.84164913179079,24.47379644431956,24.19251236415696,24.351605282491505,26.912641853411753,23.274821578757113 
 06/06  20:00:00,26.012500000000003,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,631115.7964098048,196268.94631027998,497062.2733355259,295692.60232596775,0.0,14489.632499777888,15249.41515862693,13037.569008662029,24501.526909827,16913.915281996982,208269.11705048176,36142.434030750475,18530.878077722336,42784.639633167186,258833.0147449812,3660868.593590763,88285.1782187732,55592.63423316699,122392.12485225679,776499.0442349432,28.16648263858522,23.87293067910963,23.70388171441606,23.82471832711529,25.379353623616204,23.125393663105644 
 06/06  21:00:00,26.2875,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,868567.2345735303,298150.56821674685,754147.2380288835,200685.64961264748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.32717980400741,23.476539682120055,23.365726284180816,23.47781926334923,24.2638260373751,22.910208389811302 
 06/06  22:00:00,27.0125,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,1144286.1530139698,390931.4730072056,991333.5061158706,333525.0773410858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.525952184065293,23.271236635276402,23.17329076702384,23.29722522490143,23.674837604619828,22.708784259790665 
 06/06  23:00:00,26.8875,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,1125266.0590511214,372025.9571291929,943525.202321384,340034.218374097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.85403139740946,23.085691531078666,22.99278395490004,23.11411945137705,23.272839360425667,22.539521576577805 
 06/06  24:00:00,26.012500000000003,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,892310.925270702,280851.56020695955,710695.043089621,263142.95786704327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.307734520663555,22.877081447369036,22.800905664438574,22.910218011791883,22.95783014513691,22.396690559303075 
 06/07  01:00:00,24.5375,199584.0,86184.0,199584.0,86184.0,373464.00000000006,60825.600000000006,26265.600000000002,76032.0,26265.600000000002,113817.6,0.0,506451.29549279483,132464.17486993727,337069.36156796943,122463.31340809731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.820949477168018,22.440785095497727,22.403883001753336,22.429836371667577,22.492088611725368,22.0257975861983 
 06/07  02:00:00,23.9,199584.0,86184.0,199584.0,86184.0,373464.00000000006,60825.600000000006,26265.600000000002,76032.0,26265.600000000002,113817.6,0.0,409249.3772609989,94754.39363560936,248038.99091999268,88669.45490442018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.345014325092308,22.106312394980193,22.087607404736662,22.073825126312673,22.137118167916054,21.76595310799038 
 06/07  03:00:00,24.2125,199584.0,86184.0,199584.0,86184.0,373464.00000000006,60825.600000000006,26265.600000000002,76032.0,26265.600000000002,113817.6,0.0,599559.234725092,178503.32455728616,463224.29956002824,175275.3084069956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.897868390101628,21.935203273429515,21.907162841490305,21.898620547385374,21.935217309664367,21.600417235075525 
 06/07  04:00:00,23.7125,199584.0,86184.0,199584.0,86184.0,373464.00000000006,60825.600000000006,26265.600000000002,76032.0,26265.600000000002,113817.6,0.0,521249.8176401739,162862.31849511468,422611.15417224175,161037.0910492794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.513274747152856,21.80455298393949,21.776401900872457,21.775808095385983,21.792283959100384,21.477634383775204 
 06/07  05:00:00,22.9875,199584.0,86184.0,199584.0,86184.0,373464.00000000006,60825.600000000006,26265.600000000002,76032.0,26265.600000000002,113817.6,0.0,552891.0273096054,531221.4717146865,2011417.3903753418,201082.54267565487,0.0,87771.45665597796,96333.2485637088,309358.8154021986,811612.0942905421,551295.5088876092,87237.22815326205,242105.49503259658,441247.1141374349,1214291.9971002191,123994.16161651793,28051419.380155317,576736.4964329313,1323741.3424123041,3473671.3687539054,371982.4848495537,23.196797215249912,21.65593351557481,21.702525760810794,21.75464620724803,21.651273190843725,21.382327350335864 
 06/07  06:00:00,23.1125,199584.0,86184.0,199584.0,86184.0,373464.00000000006,60825.600000000006,26265.600000000002,76032.0,26265.600000000002,113817.6,0.0,1226563.6641822662,1440738.5211178618,4497123.996718718,540022.8389536404,0.0,321825.3248591275,349686.47138333216,943529.2723811909,1954434.0527810103,1327582.9398286287,314457.1427725507,873281.2454478526,1309397.8153915745,2938559.818258462,446951.95626696595,110527589.72896335,2088421.7501041684,3928193.446174722,8406208.004690189,1340855.8688008974,22.97822815483802,21.65511668136962,21.989455636134974,22.200254855230526,21.672391939307687,21.332581884762952 
 06/07  07:00:00,24.3625,199584.0,86184.0,199584.0,86184.0,373464.00000000006,60825.600000000006,26265.600000000002,76032.0,26265.600000000002,113817.6,0.0,1940989.1864806865,1214372.4516600652,3202326.395272579,924321.457341909,0.0,433763.37390994077,494935.46927894076,678375.6597622975,1168204.681924692,804653.6411616071,467752.02597593184,1298177.4055962756,952918.8756828612,1839516.2882910003,664836.8080129637,151106935.38367242,3034502.530529933,2858756.6270485823,5262222.824701304,1994510.4240388903,22.779366837205604,22.1983930319655,22.198090001950682,22.19996016196331,22.197460868051664,22.179736694104093 
 06/07  08:00:00,25.375,199584.0,86184.0,199584.0,86184.0,373464.00000000006,60825.600000000006,26265.600000000002,76032.0,26265.600000000002,113817.6,0.0,2412603.2561788782,1393370.3959307359,3486377.14242431,1142097.0573516286,0.0,497980.57711739634,566927.9289371801,711760.2779665785,1128639.3272695702,783668.5760973508,534532.8102234643,1483522.8268078738,997601.36359884,1812259.2201868745,759755.3139095397,172761627.4373457,3471344.458369101,2992804.090796519,5184249.736436223,2279265.941728618,22.81580228082707,22.199685327217736,22.19948234307372,22.199852698917862,22.2001386915349,22.200159943886035 
 06/07  09:00:00,24.85,3592512.0,1551312.0,3592512.0,1551312.0,6722352.000000001,1216512.0,525312.0,1520640.0000000002,525312.0,2276352.0,0.0,2629125.5618732236,1509101.8778484026,3726904.4889106224,1336865.1638207773,0.0,652576.7652797004,746598.9055061792,834611.668153093,1337968.343959333,925789.789067044,707004.4849995528,1961957.8677393068,1181049.6962511537,2139840.4467980107,1004896.9944646226,224676587.1048351,4581457.335835354,3543149.08875346,6121346.8519057855,3014690.983393866,23.634825289643228,22.993383266210884,22.86977407274702,23.30863226416468,22.610985798348047,23.029935190091017 
 06/07  10:00:00,24.0875,3792095.9999999995,1637496.0,3792095.9999999995,1637496.0,7095816.000000001,2737152.0,1181952.0,3421440.0,1181952.0,5121792.0,0.0,3073072.465979609,1906863.7100021522,4595278.330257282,1668491.723855367,0.0,972070.3410754072,1104614.0380034733,1215403.2597353545,1905853.4596476974,1314606.6267231312,1038889.6031365405,2885180.3376867236,1727799.790321836,3019359.7049186933,1476620.1090974894,334824675.96240723,6755718.631647084,5183399.370965506,8637348.664070688,4429860.327292467,24.349073510145043,23.84820103431285,23.816949578041708,23.897614122246416,23.599909462631125,23.859843014119622 
 06/07  11:00:00,21.8375,3991680.0,1723680.0,3991680.0,1723680.0,7469280.000000001,2737152.0,1181952.0,3421440.0,1181952.0,5121792.0,0.0,1597295.1651192594,1054006.723688147,2712798.7133561056,971680.1821977376,0.0,711303.5362092622,814510.3101736902,824871.3985369699,1380965.4580714442,952418.7446740724,766083.0278352537,2171754.688720226,1177929.3537751366,2184899.5275250683,1088867.9612583946,240302885.73386705,5029087.071073692,3533788.0613254085,6250245.369723352,3266603.883775183,24.898204953660507,23.89850376208969,23.898489530834937,23.89840680156718,23.896149698790076,23.898476870299138 
 06/07  12:00:00,20.6,3792095.9999999995,1637496.0,3792095.9999999995,1637496.0,7095816.000000001,2737152.0,1181952.0,3421440.0,1181952.0,5121792.0,0.0,1460148.7879746133,1003807.0907556331,2731745.233159327,965459.295248375,0.0,794474.118154374,907031.3033733717,882775.6236478412,1538107.6803905815,1060795.9652929704,853256.8153991549,2486731.8510036734,1257145.7426470125,2433522.6667155344,1212771.9519369218,265991804.69379824,5691553.916013826,3771437.2279410353,6961470.579374766,3638315.8558107642,25.228803911002036,23.89859988170472,23.89859483237145,23.898523265817026,23.797163098874496,23.89852315526323 
 06/07  13:00:00,21.975,3193344.0,1378944.0,3193344.0,1378944.0,5975424.000000001,2737152.0,1181952.0,3421440.0,1181952.0,5121792.0,0.0,2670729.0892719626,1563655.2733433705,4351828.0912805535,1575037.2617159882,0.0,1086242.6389149423,1230578.7767579635,1161998.851438832,2079880.1693867848,1434443.452891474,1161848.8342935257,3526293.4415545994,1651683.9622747572,3290689.982751795,1651607.0348089426,370019273.59480065,7918822.296696238,4955051.886824271,9413531.18016702,4954821.104426826,25.376800170078965,23.898805966215154,23.882883280468846,23.89869988212398,23.65168721771834,23.898976082471833 
 06/07  14:00:00,23.487499999999997,3592512.0,1551312.0,3592512.0,1551312.0,6722352.000000001,2737152.0,1181952.0,3421440.0,1181952.0,5121792.0,0.0,2262642.4782216093,1206061.2283004571,3346635.6003209916,1338456.1115316385,0.0,776546.5538481522,886810.3259410826,805459.7237429647,1451947.1335892915,1001373.1033051577,882872.3694952792,2671575.083337901,1144835.814658407,2297203.4438869352,1277962.9002729147,267016488.29504505,5809540.247455427,3434507.4439752195,6571508.212430658,3833888.7008187426,25.54404199223108,23.898795421984673,23.898733044117428,23.898972028305753,23.867668313826506,23.898604334048372 
 06/07  15:00:00,23.9,3991680.0,1723680.0,3991680.0,1723680.0,7469280.000000001,2433024.0,1050624.0,3041280.0000000005,1050624.0,4552704.0,0.0,2845193.3568500495,1244425.8803198475,3447844.4790921616,2072590.6063858084,0.0,902844.3895718493,1148972.4277237286,814902.7256448542,1468969.3870176976,1013112.94310133,1353402.459551928,3858213.2288331822,1158257.5742529568,2324135.264125999,1980246.0369066824,329920603.4161404,7479376.497801658,3474772.722758869,6648550.878524373,5940738.110720045,25.73903003003018,23.898432470254193,23.898546272981477,23.89852450085953,23.898449081010963,23.898193132558198 
 06/07  16:00:00,24.9625,3991680.0,1723680.0,3991680.0,1723680.0,7469280.000000001,2128895.9999999995,919296.0,2661119.9999999995,919296.0,3983616.0,0.0,4049946.125197042,1560508.9808440816,4306188.29221214,3615894.5644667614,0.0,1072148.245657017,1722550.0208179348,967401.2621356351,1743868.0646392368,1202703.965760583,2370531.083468297,5130363.327636478,1375010.5429133128,2759067.2078194767,3283845.9967130027,417417296.61023426,9996477.812583407,4125031.628739937,7892741.438762272,9851537.990139004,25.88113163426228,23.89822648298825,23.898334243748906,23.898296351709156,23.89811339755837,23.898109869664722 
 06/07  17:00:00,25.6,3991680.0,1723680.0,3991680.0,1723680.0,7469280.000000001,1520640.0,656640.0,1900800.0,656640.0,2845440.0,0.0,3956742.839722352,1326086.3060917752,3639644.9956361884,4754490.561705357,0.0,892939.6236768644,1718620.866457183,771866.1426086853,1391390.283386709,959608.4965843603,3156571.9150355877,4760166.955296064,1097087.760110829,2201393.2028539665,4167057.724738478,354029335.8831505,9390303.059760243,3291263.280332486,6297428.096688805,12501173.174215429,26.11706570570775,23.898378550175508,23.898481536446333,23.898459591510715,23.898230850866675,23.898246176697885 
 06/07  18:00:00,26.2875,3991680.0,1723680.0,3991680.0,1723680.0,7469280.000000001,1520640.0,656640.0,1900800.0,656640.0,2845440.0,0.0,2535921.641061196,857906.161833019,2321383.7826538906,4245886.784509125,0.0,500186.0608349105,871827.5397416704,421083.8124229467,759058.977657154,523504.7657480292,2825089.4452708284,2718261.491353878,598505.1955105939,1200947.9252021788,3586730.182510984,191779542.31554484,5585560.8216357855,1795515.5865317811,3435498.572914429,10760190.547532948,26.332716724771693,23.89840998735944,23.89847878533328,23.898435541361494,23.898357285986098,23.89808552684399 
 06/07  19:00:00,25.6375,2395008.0,1034207.9999999999,2395008.0,1034207.9999999999,4481568.0,912383.9999999999,393984.0,1140480.0,393984.0,1707263.9999999998,0.0,1079922.0981085103,400535.0293763363,1047010.0556361345,1781335.0035284646,0.0,191624.99828265075,225826.93566414868,167379.26551999303,301723.14968735573,208091.21747741188,1171151.308879092,730332.8844472093,237903.61224772627,477372.37983918766,1498858.0347339236,58546898.86439958,1619305.5080543426,713710.8367431785,1365598.0374088234,4496574.1042017685,26.346691485526303,23.589032575768286,23.31636933612827,23.652687575796353,23.7692291548082,23.665027868146144 
 06/07  20:00:00,24.3125,798336.0,344736.0,798336.0,344736.0,1493856.0000000002,912383.9999999999,393984.0,1140480.0,393984.0,1707263.9999999998,0.0,333260.96995620034,89594.76336672873,187351.87544821313,178872.35790169652,0.0,13377.500905207302,14750.0300639535,13390.519212558385,25030.430370127993,17268.286585591857,105387.87059092353,37147.23099454695,19032.541937876416,40975.54289109179,137083.9508085656,4092825.8791047577,88352.85025760758,57097.62581362922,117216.92187697558,411251.8524256967,25.535324388516333,22.53435086502244,22.33508387842455,22.601400559015662,22.55265699773539,22.65954613743464 
 06/07  21:00:00,23.525,798336.0,344736.0,798336.0,344736.0,1493856.0000000002,60825.600000000006,26265.600000000002,76032.0,26265.600000000002,113817.6,0.0,185954.3350271781,15716.460258497274,32707.081546740817,6502.389268258198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.243965582484563,22.44386985597245,22.41387293675999,22.44147591840518,22.601965185453714,22.316287422109934 
 06/07  22:00:00,23.3,199584.0,86184.0,199584.0,86184.0,373464.00000000006,60825.600000000006,26265.600000000002,76032.0,26265.600000000002,113817.6,0.0,149546.49273360576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.75449940366665,22.210424339783803,22.173156419331107,22.178519007852383,22.318490079528644,22.055459361792163 
 06/07  23:00:00,23.3,199584.0,86184.0,199584.0,86184.0,373464.00000000006,60825.600000000006,26265.600000000002,76032.0,26265.600000000002,113817.6,0.0,234019.58209433098,22074.629201183518,58198.15153515502,13659.66946316019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.19820126289392,21.94166865917182,21.906971566858253,21.895398883877082,21.996219475562366,21.762094338355187 
 06/07  24:00:00,23.3,199584.0,86184.0,199584.0,86184.0,373464.00000000006,60825.600000000006,26265.600000000002,76032.0,26265.600000000002,113817.6,0.0,303958.4901265715,53642.56937423204,139332.13489704483,48351.57161016504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.713704515729663,21.764051977708434,21.725362007777523,21.71372071981824,21.77749228032934,21.573192080009832 
 06/08  01:00:00,22.6125,199584.0,86184.0,199584.0,86184.0,373464.00000000006,60825.600000000006,26265.600000000002,76032.0,26265.600000000002,113817.6,0.0,130953.55581845884,8290.874916057752,23378.130880991634,6888.82284041036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.305118923819244,21.59244310877544,21.555997034363315,21.540979916500156,21.585723252700227,21.432079515298838 
 06/08  02:00:00,21.8875,199584.0,86184.0,199584.0,86184.0,373464.00000000006,60825.600000000006,26265.600000000002,76032.0,26265.600000000002,113817.6,0.0,1755.7294028363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.94821682065959,21.40924681820549,21.38285247615584,21.35996642015306,21.399701514596394,21.31739212162757 
 06/08  03:00:00,22.0125,199584.0,86184.0,199584.0,86184.0,373464.00000000006,60825.600000000006,26265.600000000002,76032.0,26265.600000000002,113817.6,0.0,95467.06114950794,7376.622707407367,20502.88928847988,6913.784235496577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.623175052295604,21.297212996318866,21.27259785764336,21.2559661605037,21.282133758389154,21.2192819465061 
